"id","budget","original_language","popularity","release_date","revenue","status","vote_average","vote_count"
26748,5000000,"en",5.960149,1996-06-21,13269963,"Released",6.9,77
11357,5000000,"en",9.302349,1988-10-21,17768757,"Released",5.9,209
24913,5000000,"en",8.190888,1986-03-27,0,"Released",5.8,73
13776,0,"en",5.87193,1982-04-02,0,"Released",6.9,83
14854,5000000,"en",8.452666,1983-04-14,12232628,"Released",5.5,67
50357,5000000,"en",17.028252,2011-07-20,25562924,"Released",5,356
13090,5000000,"en",19.336367,2008-01-18,16174377,"Released",6.5,255
192141,5000000,"en",38.006982,2015-08-26,54418872,"Released",6.7,777
16441,0,"en",6.377523,1982-08-20,14056528,"Released",6,97
29996,5000000,"en",0.835617,1959-12-25,12200000,"Released",5.4,8
351819,20000000,"en",14.947588,2016-01-28,21164799,"Released",4.3,331
14834,0,"en",5.1299,2009-01-09,0,"Released",6.3,9
22649,4,"en",1.199451,1932-12-08,25,"Released",6.2,28
378200,0,"en",3.810827,2016-03-11,0,"Released",5.2,42
20455,5500000,"en",3.7387,2000-03-17,0,"Released",6.2,72
13193,0,"en",9.85123,2004-01-21,0,"Released",6.3,147
11042,8000000,"fr",3.03091,2003-05-21,3432342,"Released",6.7,77
10786,0,"en",3.199904,1976-03-11,0,"Released",6.6,50
12484,5000000,"en",2.739307,2001-04-27,0,"Released",4.9,47
17339,5000000,"en",5.348446,1978-11-01,7230000,"Released",6.4,91
11959,5000000,"en",4.070044,1989-07-21,0,"Released",6.7,89
9900,0,"en",9.974681,2006-01-06,6538177,"Released",6.6,220
14662,5000000,"en",6.308298,1998-08-14,0,"Released",6.5,44
335,5000000,"it",49.333137,1968-12-21,5321508,"Released",8.1,1128
15745,5000000,"en",4.149628,2001-07-13,5476060,"Released",6.3,55
17431,5000000,"en",46.114184,2009-06-12,9760104,"Released",7.6,1794
21014,0,"en",3.562563,2006-05-12,0,"Released",5.2,18
78394,5000000,"en",4.498368,2010-05-14,4074023,"Released",5.9,11
10217,5000000,"en",7.673124,1997-05-14,3263585,"Released",6.8,103
46332,4000000,"fr",4.992475,2010-05-18,41424067,"Released",6.5,91
13996,5000000,"en",6.174435,2008-08-06,4040588,"Released",6.6,60
3028,0,"en",0.805312,1982-11-10,0,"Released",4.6,5
1024,5000000,"en",8.753409,1994-09-02,3049135,"Released",7,294
343795,5000000,"en",3.943706,2015-09-11,4842699,"Released",5.4,40
45658,5000000,"en",9.169411,2010-10-15,2614773,"Released",6,208
16148,5000000,"en",2.732031,1998-01-30,1980338,"Released",6,55
4553,5000000,"en",35.252056,2004-02-09,8203235,"Released",7.3,1247
36351,5000000,"en",6.063868,1992-08-21,0,"Released",5.7,15
245916,5000000,"en",21.343093,2014-10-09,2450846,"Released",6.6,355
27585,5000000,"en",10.095184,2010-12-16,5129058,"Released",6.9,165
1415,5000000,"en",4.129165,2003-09-05,742898,"Released",5.9,58
313922,5000000,"en",30.001024,2016-04-15,3220371,"Released",6.7,683
14474,5000000,"en",6.759235,2006-03-30,0,"Released",5.8,27
199933,5000000,"en",1.731035,2014-09-12,846704,"Released",3.9,15
13685,7000000,"en",11.700578,1996-02-21,560069,"Released",6.8,281
8744,6000000,"en",2.388683,1996-09-09,0,"Released",5.6,45
38428,0,"hi",0.080704,2007-08-03,0,"Released",6,2
8847,0,"en",0.888986,2008-02-12,0,"Released",6.6,14
39269,0,"en",0.679351,1980-05-01,0,"Released",6.5,17
46838,5000000,"en",19.940245,2010-01-22,5476793,"Released",7.3,847
51384,0,"en",1.286991,2008-01-01,0,"Released",6.2,13
56930,0,"en",0.042442,1947-12-27,0,"Released",6.6,4
41730,0,"en",1.116206,1999-06-06,0,"Released",5.5,9
18442,5000000,"en",3.05434,2004-02-27,0,"Released",4.7,33
298312,5000000,"en",38.94708,2015-09-10,98450062,"Released",6,1360
11600,5000000,"en",3.792015,2007-01-01,782102,"Released",6.2,37
71547,0,"de",0.219799,2004-10-13,0,"Released",3.8,4
57876,5000000,"en",7.794,2015-05-15,0,"Released",4.2,151
77495,5000000,"es",9.136965,2011-10-14,0,"Released",7,202
13849,0,"en",8.39685,2008-02-07,0,"Released",6.3,80
14849,0,"en",7.864905,2009-02-17,0,"Released",5.8,65
12486,0,"en",1.963219,2006-12-01,0,"Released",3.2,13
19615,0,"en",1.546169,2009-01-01,0,"Released",7,2
244403,5000000,"en",10.619574,2014-10-17,0,"Released",7.4,105
292481,5000000,"en",0.999655,2014-08-18,0,"Released",3,3
340816,0,"en",1.985243,2015-12-04,0,"Released",6.1,24
78814,0,"en",0.102003,2011-11-12,0,"Released",5,3
297596,15000000,"en",10.48009,2014-12-04,0,"Released",4.5,118
299552,0,"en",1.136568,2013-12-05,0,"Released",4.1,7
11935,5000000,"en",11.095219,1977-12-10,0,"Released",6.4,131
113406,0,"en",0.40703,2012-04-28,0,"Released",0,0
447027,0,"en",0.028756,2015-10-27,0,"Released",0,0
290825,5000000,"en",8.618793,2016-07-08,0,"Released",4.7,102
361159,0,"en",2.394613,2015-10-08,0,"Released",3.5,36
12555,0,"cs",2.387463,2006-12-19,0,"Released",7,22
31175,5000000,"de",5.461487,2009-09-09,17872796,"Released",7.1,116
12498,1000000,"en",14.805264,1996-08-30,24475416,"Released",7.4,231
77949,4798235,"en",25.30216,2011-08-17,209696,"Released",6.3,458
1690,4800000,"en",38.83192,2005-01-06,80578934,"Released",5.7,887
8435,0,"en",3.500741,2005-07-17,0,"Released",6.2,43
64720,5000000,"en",19.807295,2011-11-25,3099314,"Released",7.1,471
49365,0,"en",1.435742,1988-04-22,0,"Released",6.3,25
11404,0,"en",7.667888,2006-04-30,0,"Released",6.3,47
300706,5000000,"en",8.496364,2014-12-23,0,"Released",5.5,76
16337,4700000,"en",9.617777,1986-08-22,8025872,"Released",5.9,139
11577,4638783,"en",4.495256,1973-05-23,1.1e+07,"Released",7.2,65
77987,4800000,"en",35.754865,2013-05-30,10337387,"Released",5.6,862
40185,0,"fr",0.20323,2005-10-13,0,"Released",4.8,4
68202,4,"en",0.28076,2011-06-29,0,"Released",4.6,8
8981,0,"en",3.11319,2004-05-18,0,"Released",7,46
10914,0,"en",0.137535,2007-09-11,0,"Released",1,1
50848,4600000,"fr",6.368933,2010-11-24,0,"Released",7.3,93
166624,4700000,"en",0.217538,2013-09-13,0,"Released",5.6,6
10822,4600000,"en",3.531877,2007-05-18,0,"Released",5.7,60
10844,0,"en",0.706355,2006-10-12,0,"Released",5.9,18
9336,4500000,"en",15.002502,1984-03-22,146198896,"Released",6.5,602
5689,4500000,"en",22.585384,1980-07-05,58853106,"Released",5.8,408
712,6000000,"en",29.834065,1994-03-09,254700832,"Released",6.6,632
13342,4500000,"en",20.403344,1982-08-13,27092880,"Released",7,322
10339,4500000,"en",5.224593,1956-06-27,10400000,"Released",6.9,89
1429,15000000,"en",30.196039,2002-12-16,13060843,"Released",7.2,629
9303,4500000,"en",15.359952,1996-09-13,7011317,"Released",6.9,198
641,4500000,"en",11.573034,2000-10-27,7390108,"Released",7.9,2443
27686,0,"en",1.847822,1945-08-29,0,"Released",6.2,19
65749,0,"es",0.425551,1998-02-12,0,"Released",6.8,6
6106,4500000,"en",3.819796,1986-04-23,0,"Released",7,71
252680,5000000,"en",10.274542,2014-03-25,10429707,"Released",5.5,121
141,6000000,"en",61.210016,2001-01-18,1270522,"Released",7.7,3452
66607,0,"en",0.177356,2011-03-18,0,"Released",6.1,18
17139,4500000,"nl",0.011697,1997-04-17,0,"Released",7.7,25
12079,2000000,"en",6.249262,2002-06-01,0,"Released",6.6,132
39800,4500000,"en",3.108881,2009-10-10,744816,"Released",6.3,30
4550,0,"ko",17.074843,2005-07-29,23803308,"Released",7.4,356
62116,0,"fr",0.774442,2010-06-09,0,"Released",6.2,13
9991,0,"en",8.816995,2001-12-26,0,"Released",6,157
13807,4500000,"cn",8.48639,2006-09-06,0,"Released",7,46
68818,0,"en",5.223096,2011-08-31,623528,"Released",6.6,73
12093,0,"sv",7.759215,2002-08-23,0,"Released",7.7,139
36419,4500000,"en",14.570359,2010-04-09,3606395,"Released",5.4,251
281730,0,"en",0.371337,2014-06-13,0,"Released",5.3,2
510,3000000,"en",127.525581,1975-11-18,108981275,"Released",8.2,2919
362105,4400000,"en",3.898737,2015-09-29,0,"Released",6.9,35
10970,0,"en",7.315935,1976-06-17,0,"Released",6.7,78
375290,4500000,"hi",2.551559,2016-01-22,3.2e+07,"Released",7.3,57
17663,0,"en",8.772574,1985-12-01,0,"Released",8.2,68
270938,0,"en",6.988357,2014-09-05,0,"Released",5.5,71
116613,3730500,"en",6.938854,2012-09-11,6294161,"Released",5.7,109
11826,5000000,"en",11.21273,2000-09-13,0,"Released",7,217
29920,0,"sv",7.217328,2010-01-15,0,"Released",6.5,63
1088,8000000,"en",12.439495,2003-01-30,41400000,"Released",7.1,111
26379,3250000,"en",2.126139,2009-12-04,0,"Released",6.6,19
34069,0,"de",10.142218,2009-09-24,0,"Released",5.9,140
10947,4200000,"en",16.536374,2006-01-20,0,"Released",6.1,1000
47452,0,"en",0.933891,1997-01-01,0,"Released",6.9,11
3040,4200000,"ru",12.540624,2004-06-27,3.2e+07,"Released",6.3,210
11386,3705538,"en",8.839651,1992-09-02,62548947,"Released",6.9,176
10246,4000000,"en",12.891276,1981-11-13,125728258,"Released",6.1,183
29426,4000000,"en",10.789912,2010-05-06,0,"Released",4.6,116
10331,114000,"en",25.666029,1968-10-01,3e+07,"Released",7.5,580
153,4000000,"en",45.66662,2003-08-31,119723856,"Released",7.3,1895
703,4000000,"en",35.892034,1977-04-19,38251425,"Released",7.8,1010
27191,4000000,"en",8.988455,1952-01-10,3.6e+07,"Released",6.6,50
1365,4000000,"en",14.042041,2001-11-11,44909486,"Released",6.5,250
287424,4000000,"en",40.016306,2015-05-08,187112,"Released",5.2,593
451,3600000,"en",22.030517,1995-10-27,49800000,"Released",7.1,360
165864,4500000,"en",2.503612,2013-02-19,0,"Released",4.8,67
987,4000000,"en",4.117968,1974-12-01,0,"Released",6.9,68
241251,4000000,"en",24.161735,2015-01-23,52425855,"Released",4.1,1022
40494,4000000,"en",1.379354,1956-05-30,14400000,"Released",6.4,22
39781,3500000,"en",15.338211,2010-07-09,34705850,"Released",6.5,506
8337,4000000,"en",29.852608,1988-11-23,13008928,"Released",7.1,550
5925,4000000,"en",35.061467,1963-06-20,11744471,"Released",7.8,717
8357,0,"en",7.288352,2004-04-23,1e+07,"Released",5.8,34
146203,5000000,"en",10.605752,2013-02-28,15179302,"Released",4.4,203
85350,4000000,"en",43.40352,2014-06-05,44349000,"Released",7.5,1971
512,4000000,"en",17.229537,2006-07-27,31584901,"Released",6.4,420
13408,7000000,"en",2.453459,2001-11-16,10229331,"Released",5.3,26
47816,6000000,"en",1.433692,2000-03-01,9e+06,"Released",5.9,15
10744,32000000,"en",9.976428,2003-01-17,0,"Released",6.7,89
11536,4000000,"en",2.930058,1961-01-01,8200000,"Released",6.8,72
9782,0,"en",7.173059,2006-02-12,0,"Released",5.5,57
18713,0,"en",1.735462,1995-02-03,0,"Released",4.8,10
6537,0,"es",29.071955,2007-08-27,4.4e+07,"Released",7.1,633
184345,0,"en",18.428909,2014-04-17,0,"Released",5.4,346
1809,4000000,"en",11.387335,2002-10-11,0,"Released",6.3,168
2370,4000000,"en",5.975604,1969-12-18,6e+06,"Released",6.1,77
9809,4000000,"en",4.59841,2006-11-17,4630045,"Released",5.5,69
5,4000000,"en",22.87623,1995-12-09,4300000,"Released",6.5,530
11013,4000000,"en",19.107285,2002-01-11,9304609,"Released",6.7,376
19153,0,"en",0.456485,2003-04-23,0,"Released",3.3,8
10132,4000000,"en",4.541908,1988-12-21,3468572,"Released",6.7,46
16448,0,"en",4.348416,1996-01-31,0,"Released",7.3,63
15122,0,"en",3.347885,1999-09-10,0,"Released",5.4,11
8141,4000000,"en",6.091951,2007-02-09,2426851,"Released",6.2,80
1546,0,"en",4.757625,2005-01-23,1919197,"Released",6.1,67
48572,4000000,"en",12.062371,2011-08-19,1104682,"Released",5.9,316
14517,4000000,"en",7.758188,2005-01-25,866999,"Released",6.6,102
89708,4000000,"en",12.781973,2011-09-16,0,"Released",8,167
27551,0,"en",1.631993,1987-03-01,0,"Released",5.1,8
64678,0,"en",12.690224,2011-06-17,1406224,"Released",6.5,415
309503,0,"en",8.516229,2015-08-28,0,"Released",5.5,58
14293,0,"en",5.90259,2002-06-07,0,"Released",6.5,25
15059,4000000,"en",2.866934,1999-04-29,0,"Released",5.2,9
103328,0,"en",9.140936,2012-07-02,641100,"Released",6.9,228
157847,4000000,"en",22.987897,2014-04-11,2365467,"Released",6.5,338
25719,3000000,"en",1.204941,1997-08-22,302204,"Released",7,23
48309,1300000,"en",7.605291,1988-03-04,354704,"Released",6.7,27
27723,1500000,"en",2.855963,2000-08-06,0,"Released",6,26
20468,0,"en",0.502396,1999-01-01,0,"Released",5.8,6
242575,4000000,"en",1.771584,2013-10-18,0,"Released",8.1,18
44945,9500000,"en",21.230737,2010-09-10,120000,"Released",6.6,307
29122,0,"en",0.068246,2000-12-22,0,"Released",6,1
125123,0,"en",0.541652,1998-06-24,0,"Released",4.5,2
111190,16000000,"en",18.790221,2013-04-03,318982,"Released",6.1,291
133575,4000000,"en",0.409089,1999-07-16,0,"Released",4.2,5
54580,4000000,"es",3.663108,2002-09-27,146402,"Released",7.1,36
52015,650000,"en",12.496261,2010-09-30,33245,"Released",6.2,285
34941,0,"en",0.596889,1997-06-20,0,"Released",6.7,7
227975,0,"pt",2.611364,2014-05-01,0,"Released",6.4,31
60422,4000000,"en",3.238466,2011-11-18,355688,"Released",6.2,37
81390,4000000,"en",8.30723,2011-04-09,25345000,"Released",6.2,157
10981,0,"en",3.408955,2003-09-09,0,"Released",5.8,38
225235,0,"ru",1.876621,2013-07-26,4037782,"Released",7.3,23
14902,0,"en",1.807571,1972-11-09,0,"Released",7.1,20
121676,0,"en",6.783053,2012-09-14,0,"Released",5.2,13
22301,3950000,"en",8.484123,1930-11-15,8e+06,"Released",6.1,19
20065,4000000,"en",0.936232,2007-04-30,0,"Released",5.7,9
257087,4000000,"en",12.822534,2016-04-21,0,"Released",4.5,118
46420,0,"en",4.989985,2009-09-13,0,"Released",6.6,207
114635,4000000,"en",1.390659,2012-10-27,0,"Released",4.1,8
158150,4000000,"en",1.923514,2012-07-21,0,"Released",5.2,20
251979,0,"en",4.118612,2014-02-28,0,"Released",4.4,21
874,3900000,"en",9.541688,1966-12-12,28350000,"Released",7.5,89
10774,3800000,"en",17.234745,1976-11-01,23689877,"Released",7.7,381
770,4000000,"en",48.98255,1939-12-15,400176459,"Released",7.7,970
266102,0,"en",1.972668,2014-07-03,0,"Released",6.5,18
29715,3800000,"en",3.490215,1965-04-07,14873,"Released",6.2,38
25209,3768785,"en",1.726175,1950-05-17,8e+06,"Released",7.3,22
37495,967686,"en",20.544999,2010-05-07,4270000,"Released",7,423
29262,0,"pt",0.389471,2005-05-13,0,"Released",6.7,9
34769,3500000,"en",8.45342,2009-09-12,44462,"Released",6.5,195
35032,3700000,"en",0.90522,1948-06-11,2956000,"Released",6.6,17
5178,3800000,"en",2.201678,2009-09-11,0,"Released",6,21
8618,4000000,"en",3.771652,2006-10-02,13401952,"Released",6.6,66
3116,3600000,"en",21.119209,1969-05-25,44785053,"Released",7.4,299
9427,3500000,"en",17.002623,1997-08-13,257850122,"Released",6.8,363
813,3500000,"en",46.116885,1980-07-02,83453539,"Released",7.1,1074
352978,5000000,"en",1.398981,2015-08-30,0,"Released",5.3,11
10634,3500000,"en",25.5748,1995-04-26,28215918,"Released",7,503
9516,3500000,"en",3.418871,1993-05-26,27900000,"Released",7.2,173
16288,3500000,"en",10.729884,1987-05-01,1.4e+07,"Released",5.9,129
23330,3716946,"en",2.676535,1970-05-13,5e+06,"Released",6.9,47
18900,3500000,"en",7.821438,1967-12-14,13007551,"Released",7.4,82
27029,3500000,"en",3.281509,1959-06-18,12800000,"Released",7.4,46
26268,3500000,"en",2.938973,1966-02-23,1.2e+07,"Released",6.2,35
573,3500000,"en",10.219942,1972-05-25,12600000,"Released",7.1,158
310131,3500000,"en",50.319662,2016-02-19,40423945,"Released",6.3,1434
40505,0,"en",0.593068,1998-05-27,0,"Released",5.4,8
11363,3500000,"en",8.406025,1996-08-26,9482579,"Released",5.7,70
3033,10000000,"en",5.588652,1998-01-21,6451628,"Released",6.8,81
25376,2000000,"es",25.894065,2009-08-13,33965843,"Released",7.8,626
22007,0,"en",3.280081,2008-10-16,0,"Released",4.8,36
765,3600000,"en",35.674774,1987-03-13,5923044,"Released",7.6,742
10615,0,"en",3.115754,2001-06-29,0,"Released",5.4,43
205321,1000000,"en",20.466433,2013-07-11,0,"Released",3.8,476
89540,0,"es",0.015597,1999-04-01,0,"Released",5.4,4
46146,3500000,"nb",12.982319,2010-10-29,4159678,"Released",6.7,583
38007,0,"en",0.595136,2006-01-01,0,"Released",5.8,9
14256,3500000,"en",3.643608,2006-02-07,113783,"Released",6.7,28
540,3500000,"en",6.396936,2004-01-21,0,"Released",5.6,90
370464,0,"en",0.909067,2016-01-08,0,"Released",2.9,7
20055,3500000,"en",1.348114,2008-09-27,0,"Released",5.2,10
224569,0,"en",0.964802,1999-09-16,0,"Released",2,1
395766,0,"en",0.042346,2016-04-29,0,"Released",0,0
39303,3500000,"en",1.271621,2009-04-25,0,"Released",4.6,10
142061,3500000,"en",25.891466,2013-01-18,0,"Released",7.9,419
370662,3500000,"en",1.618138,2015-09-04,0,"Released",0,0
252360,3500000,"en",4.304341,2013-12-27,0,"Released",3.3,19
256740,3500000,"en",3.158056,2014-03-04,0,"Released",5.3,37
299145,0,"en",3.230779,2015-06-05,0,"Released",5,11
241766,3440000,"en",1.913302,2014-01-06,0,"Released",3.6,6
12535,3400000,"en",5.690619,1977-12-25,31063038,"Released",6.5,84
1667,8000000,"fr",17.537154,2005-01-26,127392239,"Released",6.9,358
50839,3500000,"en",26.259389,2011-09-28,19504039,"Released",6.7,524
86549,0,"en",1.419431,2011-06-09,0,"Released",6.2,15
13973,3000000,"en",11.637458,2008-09-26,3830137,"Released",6,127
244786,3300000,"en",192.528841,2014-10-10,13092000,"Released",8.3,4254
598,3300000,"pt",44.356711,2002-02-05,30641770,"Released",8.1,1814
11129,600000,"en",4.859873,1999-06-04,4e+06,"Released",6.8,97
75861,3400000,"en",6.723057,2015-03-13,0,"Released",6.8,47
13551,0,"en",3.069605,2006-11-07,0,"Released",6.4,66
103663,3800000,"da",21.826888,2012-08-28,16800000,"Released",7.9,927
850,0,"en",15.128316,1983-11-18,19294144,"Released",7.4,344
12586,0,"en",1.814802,2006-09-09,0,"Released",6.7,37
11564,4300000,"en",5.643023,1982-08-20,0,"Released",6.2,66
301748,3300000,"en",2.964785,2014-11-08,45000,"Released",4.1,9
108346,2000000,"en",0.11615,1999-10-29,7,"Released",8,1
8841,0,"fr",13.437038,2008-09-24,28814580,"Released",6.8,174
805,3200000,"en",26.180367,1968-06-12,33395426,"Released",7.5,863
11697,3200000,"en",11.735287,1962-04-22,8e+06,"Released",7.4,265
22051,0,"en",8.308442,2009-07-29,2277396,"Released",6.9,150
436,0,"es",3.027892,2004-01-18,0,"Released",6.9,101
55347,3200000,"en",11.933449,2010-09-11,5332926,"Released",6.8,347
10070,0,"en",8.825113,2005-10-14,658573,"Released",6.1,160
8469,2700000,"en",17.332585,1978-07-27,1.41e+08,"Released",7,418
658,2500000,"en",47.812466,1964-09-17,124881062,"Released",7.2,987
125490,2400000,"en",11.753553,2012-09-19,0,"Released",5.7,112
1585,3180000,"en",42.868495,1946-12-20,9644124,"Released",8,1076
627,4000000,"en",63.513324,1996-02-23,16491080,"Released",7.8,2655
23618,0,"en",1.918959,2000-08-18,0,"Released",6.3,15
41436,3000000,"en",22.789649,2010-10-20,177512032,"Released",5.7,722
10162,0,"en",5.735912,1998-09-15,0,"Released",7.4,54
1430,4000000,"en",11.414843,2002-10-09,35564473,"Released",7.3,453
259943,0,"zh",6.017273,2014-05-16,0,"Released",6.9,49
10014,3000000,"en",21.607228,1985-10-31,29999213,"Released",5.7,361
11257,3000000,"en",7.961559,1985-12-13,20966644,"Released",6.9,156
158015,3000000,"en",54.403033,2013-05-31,89328627,"Released",6,2428
82507,3000000,"en",41.045084,2012-03-29,77712439,"Released",6.7,1573
20337,3000000,"en",0.295226,2002-08-01,19184015,"Released",5,1
261,3000000,"en",16.553594,1958-02-17,17570324,"Released",7.6,165
1685,3000000,"en",24.393296,1970-05-01,18999718,"Released",6.2,361
20737,3000000,"en",11.241802,1997-08-01,23144499,"Released",5.3,106
10991,16000000,"ja",9.18885,2000-07-08,68411275,"Released",5.9,137
10225,3000000,"en",11.158167,1986-08-01,19472057,"Released",5.7,216
826,3000000,"en",23.109959,1957-10-02,33300000,"Released",7.7,542
34086,3000000,"en",1.586598,1990-04-27,15369573,"Released",4.7,25
5854,2000000,"en",3.832858,1976-04-09,7900000,"Released",6.7,86
284,3000000,"en",22.889294,1960-06-15,2.5e+07,"Released",8.1,483
10285,3000000,"en",10.341982,1993-08-13,15938065,"Released",4.2,193
5780,3000000,"en",7.924982,1966-07-13,1.3e+07,"Released",6.4,120
292,3000000,"en",1.697846,2005-09-12,11718595,"Released",6.4,28
223485,0,"en",14.936661,2015-04-16,229094,"Released",6.6,367
29463,3000000,"en",0.720091,1985-10-25,0,"Released",7,11
18065,0,"en",2.747402,2009-02-06,0,"Released",5.3,36
22013,3000000,"en",6.734965,1960-06-19,10400000,"Released",7.3,41
821,3000000,"en",13.338539,1961-12-01,1e+07,"Released",7.6,155
53862,0,"en",0.185373,1999-05-12,9016377,"Released",4.5,4
3089,3000000,"en",5.344815,1948-08-26,9012000,"Released",7.3,82
30139,0,"en",0.982624,2006-01-01,0,"Released",3.7,10
132344,3000000,"en",23.299907,2013-04-05,11176469,"Released",7.4,568
15582,0,"en",4.103764,1987-11-20,0,"Released",3.8,46
15158,3000000,"en",5.003615,1988-07-08,7282851,"Released",6.3,94
44634,3000000,"en",0.019984,2004-09-30,6804016,"Released",5,3
30309,0,"en",1.026243,2002-01-01,0,"Released",5.8,19
7509,0,"en",2.787375,2005-09-08,10422387,"Released",6.8,34
10557,3800000,"en",3.667372,1999-05-14,28200000,"Released",6.5,59
23531,3000000,"en",2.144354,2000-09-01,0,"Released",3.1,11
28005,3000000,"en",3.937939,1996-09-11,4109095,"Released",5.7,35
40247,3000000,"en",5.325156,2010-01-22,0,"Released",6,57
252,3000000,"en",23.981601,1971-06-29,4e+06,"Released",7.4,798
24126,0,"en",3.107149,1993-05-01,0,"Released",5.2,38
13982,0,"en",5.016607,1997-04-18,0,"Released",5.4,39
16642,0,"en",13.857194,1978-09-13,0,"Released",7.6,234
17734,0,"en",6.997495,2001-09-02,0,"Released",6.4,25
18892,3000000,"en",4.337685,1999-01-30,3076820,"Released",5.9,90
549,2962051,"en",3.636634,1996-08-09,3011195,"Released",6.6,94
121986,0,"en",15.492257,2013-05-17,4069826,"Released",7.2,345
868,3000000,"af",2.504169,2005-08-18,9879971,"Released",6.9,94
10683,3000000,"en",10.757539,1998-10-16,2807390,"Released",7.4,194
17995,0,"en",1.580027,2003-04-04,0,"Released",6.1,4
246403,2800000,"en",15.754614,2014-09-19,1826705,"Released",5.1,366
670,3000000,"ko",56.76349,2003-01-01,14980005,"Released",8,1945
35691,0,"en",3.644872,2010-04-09,0,"Released",6.5,37
49010,3000000,"en",16.900433,2011-05-06,748453,"Released",5.7,211
317930,3000000,"es",1.569246,2016-03-31,0,"Released",5.2,17
11229,3000000,"en",4.682881,1996-08-23,0,"Released",6.5,95
22488,0,"en",1.128559,2006-10-06,0,"Released",5.8,12
24469,3000000,"en",12.68672,2009-05-14,2357852,"Released",6.9,250
82533,0,"en",3.750338,2012-04-06,0,"Released",5.6,67
50942,0,"en",2.857848,1998-05-17,0,"Released",4,21
84174,3000000,"en",20.95282,2012-08-06,11947954,"Released",5.3,444
34099,0,"en",0.18094,2004-04-25,0,"Released",3.7,3
79940,0,"en",1.75311,2012-03-02,0,"Released",5.2,34
342,2700000,"de",3.120747,2004-09-02,0,"Released",6.7,59
281230,0,"en",0.384496,2014-01-01,0,"Released",6.3,2
38033,0,"en",2.504156,2010-10-01,0,"Released",3.9,37
100975,3000000,"en",0.431332,1999-10-21,0,"Released",5.8,5
38541,3000000,"en",11.882563,2011-03-13,22000,"Released",5.7,197
39563,0,"en",9.342465,2009-04-24,0,"Released",6.1,15
234212,3000000,"en",12.564554,2015-02-12,3387000,"Released",4.9,148
27404,0,"en",0.68822,2005-03-04,0,"Released",3,5
170480,0,"en",0.194848,2010-06-15,0,"Released",0,0
71866,0,"en",2.015525,2009-09-14,0,"Released",5.4,32
192210,3000000,"en",2.680629,2013-04-12,0,"Released",5.2,18
180296,0,"en",12.036888,2014-06-27,0,"Released",5.3,171
157058,0,"en",1.737032,2013-01-14,0,"Released",2.9,28
70006,3000000,"en",9.249229,2011-09-13,0,"Released",5.8,136
26039,2500000,"en",5.164423,1967-08-30,3200000,"Released",7.1,95
79587,3,"en",0.008263,2009-01-15,0,"Released",0,0
176077,0,"en",1.998826,2013-03-11,0,"Released",4.8,14
260947,3000000,"en",1.968679,2014-04-04,0,"Released",4.6,16
342502,3000000,"en",1.141463,2015-08-07,0,"Released",2.8,10
191229,0,"en",0.214704,1988-04-01,0,"Released",6,1
43213,3200000,"en",1.034844,2009-10-10,0,"Released",6.1,5
44594,0,"en",1.975941,2010-03-13,0,"Released",6.3,22
666,2900000,"pt",5.928937,1998-01-16,5596708,"Released",7.6,126
248,2900000,"en",3.370225,1961-12-18,5e+06,"Released",7.3,25
325173,0,"en",5.485217,2015-12-11,0,"Released",4.9,54
55831,0,"en",0.18887,2005-08-05,0,"Released",6.8,3
351043,3000000,"en",3.077885,2015-08-14,0,"Released",4.1,52
43942,3000000,"en",1.781462,2010-10-01,103735,"Released",6.6,36
10226,0,"fr",4.952983,2003-06-18,0,"Released",6.6,271
66942,2902660,"en",1.35088,2011-08-19,0,"Released",6.1,34
356483,0,"en",0.687656,2015-10-16,0,"Released",4.3,12
10476,8000000,"en",6.39503,2005-07-22,23563727,"Released",6.9,99
239,2883848,"en",39.30982,1959-03-18,2.5e+07,"Released",8,808
10281,2800000,"en",9.070842,1988-05-13,19170001,"Released",5.3,192
630,2777000,"en",67.417542,1939-08-15,33754967,"Released",7.4,1642
3034,2800000,"en",36.444894,1974-12-15,86273333,"Released",7.7,854
13025,2000000,"en",15.351412,2007-09-08,5364858,"Released",5.4,190
21461,0,"en",2.436019,2006-01-01,0,"Released",7.6,44
55306,0,"en",0.93392,1997-06-13,0,"Released",6.5,19
17264,2700000,"en",11.35972,1979-10-17,37799643,"Released",7,59
346081,0,"en",0.296981,2015-06-26,0,"Released",9.5,2
16016,0,"en",1.776624,2008-09-26,0,"Released",4.9,10
15875,2686000,"en",1.897263,1963-06-12,6600000,"Released",6,30
5900,0,"nl",0.144031,1996-03-21,0,"Released",7,3
43306,2627000,"en",0.531444,1944-03-01,5363000,"Released",6,8
11072,2600000,"en",22.793929,1974-02-07,119500000,"Released",7.2,609
9730,2600000,"en",14.013414,1984-04-13,32980880,"Released",5.9,237
209274,2159280,"pl",13.265432,2013-10-25,10700000,"Released",7.1,260
26371,0,"en",11.552247,1987-09-18,0,"Released",7.1,61
14137,0,"en",1.73892,2006-09-15,0,"Released",5.3,22
291,2600000,"en",0.895946,2004-07-09,3166000,"Released",7.6,23
14139,2600000,"es",19.02965,2007-09-20,553198,"Released",7,308
33106,0,"zh",0.406645,2009-01-20,0,"Released",7.4,13
8875,2600000,"en",3.687574,2007-12-07,0,"Released",5.2,38
872,2540800,"en",36.556954,1952-04-10,7200000,"Released",7.8,727
